task_name,task_idx,hf_path,hf_name,split,sample_idx,hf_source_idx,label_raw,label_offset,label_global,num_classes,class_label,input_type,text
newsgroup20,12,SetFit/20_newsgroups,,train,376,2057,16,48,64,20,talk.politics.guns,single,"The following is quoted from the tail end of a (rather condescending) article about Paxton Quigley, that appeared in US Snooze and World Lies, (sorry... i think it was in the wall street journal...) and was repeated in the Colorado (people's) Daily, a student newspaper at the University of Colorado at Boulder. ""A study of residential gunsot deaths in King County, Wash., found that a gun in the home was 43 times more likely to be used to kill its owner, spouse, a friend, or child than to kill an intruder. Studies by the Western Psychiatric Institute, in Pittsburgh, found that the mere presence of a gun in the home sharply incresases the likelihood a family member will commit suicide, even in the absence of psychiatric illness."" I have seen these numbers quoted before, and I have seen very specific refutation of them quoted as well. If someone will be so kind as to email the relevant information, I will write a letter to the editor of the Co. Daily (which might get published) and send a copy to USN&WR as well. Thanx... --Dan -- DoD #202 / loki@acca.nmsu.edu / liberty or death / taylordf@ucsu.colorado.edu Send me something even YOU can't read... -----BEGIN PGP PUBLIC KEY BLOCK----- Version: 2.1"
newsgroup20,12,SetFit/20_newsgroups,,train,377,7472,6,48,54,20,misc.forsale,single,"Timeshare week for rent / must use before July / Best offer!! Week can be ""traded"" to anywhere in the world (Hawaii, Austria, Far East, U.S. etc.) under Interval International. Will answer questions about that, and help you trade (we have the paperwork and phone numbers in order to that)."
newsgroup20,12,SetFit/20_newsgroups,,train,378,7131,8,48,56,20,rec.motorcycles,single,"Only if you have a weeny insurance company. Unless it's some stupid PA law. I know that if some jerk hits me while I'm in a parking lot, if my insruance company doesn't sue his (or his doesn't immediately say, 'Yes, it's his fault') I'll sure him myself and tell my insurance company to go to hell if they raise my rates."
newsgroup20,12,SetFit/20_newsgroups,,train,379,4460,16,48,64,20,talk.politics.guns,single,"actions the them This is, of course, your opinion. I differ greatly. There can be NO doubt the FBI at least shares in the blame. -- jmd@handheld.com"
newsgroup20,12,SetFit/20_newsgroups,,train,380,1730,19,48,67,20,talk.religion.misc,single,"->I addressed most of the key issues in this very long (284 lines) post ->by Dean Kaflowitz in two posts yesterday. The first was made into the ->title post of a new thread, ""Is Dean Kaflowitz terminally irony-impaired?"" ->and the second, more serious one appeared along the thread ->""A Chaney Post, and a Challenge, reissued and revised"""
newsgroup20,12,SetFit/20_newsgroups,,train,381,1270,4,48,52,20,comp.sys.mac.hardware,single,"I've just completed a successful upgrade of a an SI to 27.5 mhz. I'm waiting on delivery of a 62 mhz clock for a final speed trial. Definitely needed the heatsink. The CPU was quite hot to the touch at higher speeds until I glued on a 90 cent Radio Shack sink. I made a call for reports of failures last week. No reports have arrived here. Locally, in Seattle there is a reported CPU damage due to the user slipping with the iron and putting a gash into the board -- not exactly a problem due to the CPU running too fast. I think it would be nice to have a poll to report top speeds and system configurations including PDS and Nubus cards which were used. I'd be happy to coordinate and report results"
newsgroup20,12,SetFit/20_newsgroups,,train,382,2412,15,48,63,20,soc.religion.christian,single,"I don't know which passage you are refering to, but the passage I have often seen cited as an example of a mother image of God is Isaiah 49:15 ""Can a woman forget her sucking child / that she should have no compassion / on the son of her womb? / Even these may forget, / yet I will not forget you."" This passage is *not* a mother image of God at all. The mother here is the image of the best human constancy can show, and it is contrasted with the constancy of God. The mother figure here represents mankind, not God. -- ============================================================================== Mark Baker | ""The task ... is not to cut down jungles, but aa888@Freenet.carleton.ca | to irrigate deserts."" -- C. S. Lewis ============================================================================== [Luke 13:34 O Jerusalem, Jerusalem, killing the prophets and stoning those who are sent to you! How often would I have gathered your children together as a hen gathers her brood under her wings, and you would not!"
newsgroup20,12,SetFit/20_newsgroups,,train,383,2894,16,48,64,20,talk.politics.guns,single,"I knew that Cutie would sell us out. Full-blooded Democrat, he is :-) Seriously folks, if it can happen here (remember? we all got gun racks on our 4x4s), it can happen anywhere. Now to get that letter ready. `Dear Cutie, as one who didn't vote for you, I can sincerely say I am unhappy...' Those who know what's best for us Must try to save us from ourselves -- RUSH --------------------------------------------------------------------------------"
newsgroup20,12,SetFit/20_newsgroups,,train,384,11080,4,48,52,20,comp.sys.mac.hardware,single,My company has developed an application for the Mac that emulates a chart recorder - virtual pen traces scroll smoothly across the screen. As we tested the application on a number of computers we discovered some surprising performance differences across products. The scroll performance of the IIsi and LCII was better than the IIfx. This led us to investigate Color Quickdraw performance across the Apple line. The results: The fastest QuickDraw color performing computer Apple makes is the (drumroll please) LCIII. And the Color Classic ranks right up there with the Quadra line. The Centris line pales in comparison. Does anybody know the differences in these computers that explains the disparity in graphics/processor performance?
newsgroup20,12,SetFit/20_newsgroups,,train,385,8618,14,48,62,20,sci.space,single,"Gamma Ray Bursts (GRBs) are seen coming equally from all directions. However, given the number of bright ones, there are too few faint ones to be consistent with being equally dense for as far as we can see--it is as if they are all contained within a finite sphere (or a sphere with fuzzy edges) with us at the center. (These measurements are statistical, and you can always hide a sufficiently small number of a different type of GRB with a different origin in the data. I am assuming that there is only one population of GRBs). The data indicates that we are less than 10% of the radius of the center of the distribution. The only things the Earth is at the exact center of are the Solar system (at the scale of the Oort cloud of comets way beyond Pluto) and the Universe. Cosmological theories, placing GRBs throughout the Universe, require supernova-type energies to be released over a timescale of milliseconds. Oort cloud models tend to be silly, even by the standards of astrophysics. If GRBs were Galactic (i.e. distributed through the Milky Way Galaxy) you would expect them to be either concentrated in the plane of the Galaxy (for a 'disk' population), or towards the Galactic center (for a spherical 'halo' population). We don't see this, so if they are Galactic, they must be in a halo at least 250,000 light years in radius, and we would probably start to see GRBs from the Andromeda Galaxy (assuming that it has a similar halo.) For comparison, the Earth is 25,000 light-years from the center of the Galaxy. The aren't concentrated in the known spacelanes, and we don't see many coming from Zeta Reticuli and Tau Ceti. There are more than 130 GRB different models in the refereed literature. Right now, the theorists have a sort of unofficial moratorium on new models until new observational evidence comes in."
newsgroup20,12,SetFit/20_newsgroups,,train,386,3842,2,48,50,20,comp.os.ms-windows.misc,single,"That isn't enough to change your Windows startup logo. vgalogo.rle is not needed after you have installed Windows. It is incorporated as a part of win.com. To make a new win.com, you have to concatinate three files together, using the /b option for a binary concatonation. I beleive it is copy /b win.cnf+vgalogo.lgo+vgalogo.rle mywin.com Make sure you backup your win.com file in anotehr directory before you do this -- I absent-mindedly typed win.com instead of mywin.com and had to resinstall Windows! Anyway, substitute whatever .RLE file you want. The win.cnf has the info needed to start Windows (think of it as a bootstrap) and vgalogo.vga has video information. Just make sure that the .RLE file doesn't tip the whole COM file size over the 64k limit of a .COM file! So anyway, I use mywin.com to startup MS Windows. Now instead of that annoying Micro$oft advertisment, I have the Joker (yes, from Batman) taking yoru picture from the screen, saying ""Smile!"" Also a little bit of text: ""Micro$oft Windows: The world's first commercially sucessful virus."" I added that because of the frequency of crashes. Rob"
newsgroup20,12,SetFit/20_newsgroups,,train,387,5824,15,48,63,20,soc.religion.christian,single,"I've seen this verse used to back up this idea: ""...He has also set eternity in the hearts of men..."" (Ecclesiastes 3:11)"
newsgroup20,12,SetFit/20_newsgroups,,train,388,2829,2,48,50,20,comp.os.ms-windows.misc,single,"Adobe has been doing this for years. There are some fonts that are only available as PS fonts. If you have a PS font that you want to use, use ATM. Otherwise, it is a waste of system resources. Personally, I use both."
newsgroup20,12,SetFit/20_newsgroups,,train,389,2847,17,48,65,20,talk.politics.mideast,single,"[...] henrik] Country. Turks and Azeris consistantly WANT to drag ARMENIA into the henrik] KARABAKH conflict with Azerbaijan. BM] Gimme a break. CAPITAL letters, or NOT, the above is pure nonsense. It BM] seems to me that short sighted Armenians are escalating the hostilities ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ henrik] Again, Armenians in KARABAKH are SIMPLY defending themselves. What do henrik] want them to do. Lay down their ARMS and let Azeris walk all over them. News reports I've seen say otherwise both location and motives wise. CAPS don't change facts. BM] while hoping that Turkey will stay out. Stop and think for a moment, BM] will you? Armenia doesn't need anyone to drag her into the conflict, it BM] is a part of it. henrik] Armenians KNEW from the begining that TURKS were FULLY engaged henrik] training AZERIS militarily to fight against KARABAKHI-Armenians. So? Should I, at this point break into caps and start talking about DEFENSE etc.? I don't know how 'fully engaged' Turkey is/was though. henrik] The KARABAKHI-ARMENIANS who have lived in their HOMELAND for 3000 henrik] years (CUT OFF FROM ARMENIA and GIVEN TO AZERIS BY STALIN) are the henrik] ones DIRECTLY involved in the CONFLICT. They are defending henrik] themselves against AZERI AGGRESSION. BM] Huh? You didn't expect Azeri's to be friendly to forces fighting with them BM] within their borders? henrik] Well, history is SAD. Remember, those are relocated Azeris into henrik] the Armenian LAND of KARABAKH by the STALIN regime. So I hear. This justifies bloodshed N years after the fact? henrik] At last, I hope that the U.S. insists that Turkey stay out of the henrik] KARABAKH crisis so that the repeat of the CYPRUS invasion WILL NEVER henrik] OCCUR again. BM] You're not playing with a full deck, are you? Where would Turkey invade? henrik] It is not up to me to speculate but I am sure Turkey would have stepped henrik] into Armenia if SHE could. Why would Turkey do that? Do you not realize that this is a local clash that Turkey never wished to see happen? Turkey has other plans for region, like economic revival, co-operation etc. Good stuff in other words, I'd be happy to bicker with Armenians over trade barriers and such on USENET rather than 'who killed whom in what way' which I detest doing and wouldn't do. BM] Are you throwing the Cyprus buzzword around with s.c.g. in the header BM] in hopes that the Greek netters will jump the gun? henrik] Absolutely NOT ! I am merely trying to emphasize that in many henrik] cases, HISTORY repeats itself. Even if one buys into your implicit premise, the sane thing to do would be to try not to provoke Turkey as was done in '74. If there'd been a democratic government instead of a bunch of idiots in Athens at the time, everybody would have stayed home with their families. [I have no wish to go into the Cyprus quarrel, but I suspect what I've said is not only accurate but also palatable to all parties involved] BM] Yes indeed Turkey has the military prowess to intervene, what she wishes BM] she had, however, is the diplomatic power to stop the hostilities and bring BM] the parties to the negotiating table. That's hard to do when Armenians BM] are attacking Azeri towns. henrik] So, let me understand in plain WORDS what you are saying; Turkey henrik] wants a PEACEFUL END to this CONFLICT. NOT !! So what do you think we want? War, death and destruction? henrik] I will believe it when I see it. No, if you allow yourself to believe it you just might see it. henrik] Now, as far as attacking, what do you do when you see a GUN pointing henrik]to your HEAD ? Do you sit there and WATCH or DEFEND yoursef(fat chance)? This kind of childish rhetoric doesn't help anthing. henrik] Do you remember what Azeris did to the Armenians in BAKU ? All the henrik] BARBERIAN ACTS especially against MOTHERS and their CHILDREN. I mean henrik] BURNING people ALIVE ! Now, some Azeri will come out and give a description of similar stuff perpetrated by Armenians. One should re-hash stuff like this often to keep the hatred alive, right? BM] Armenian leaders are lacking the statesmanship to recognize the BM]futility of armed conflict and convince their nation that a compromise that BM] leads to stability is much better than a military faits accomplis that's BM] going to cause incessant skirmishes. henrik] Armenians in KARABAKH want PEACE and their own republic. They are henrik] NOT asking much. They simply want to get back what was TAKEN AWAY henrik] from them and GIVEN to AZERIS by STALIN. Well they obviously aren't getting anywhere with their current methods of asking (not very peaceful I'd say). BM] Think of 10 or 20 years down the line -- both of the newly independent BM] countries need to develop economically and neither one is going to wipe BM] the other out. These people will be neighbors, would it not be better BM] to keep the bad blood between them minimal? henrik] Don't get me WRONG. I also want PEACEFUL solution to the henrik] conflict. But until Azeris realize that, the Armenians in henrik] KARABAKH will defend themselves against aggresion. I don't know if you want a solution or just want to exchange slogans. Peace isn't what's happening right now, furthermore what's happening right now isn't condusive to peace. You can spend days and nights raving about how 'right' the Armenian position is and I'm sure there'll be others who'd be happy to talk to you by arguing the other side. If entrenched positions lead to war, and if people want peace than they should sit down and talk about a compromise. Armenia isn't strong enough to exercise the 'we think we're right, and we have the bombs, so we'll do whatever we want, so there...' style of foreign relations. Yes you can type Stalin in caps, and give one sided atrocity stories etc. but for peace you need to be willing to talk to the other side. You personally can choose not to do that of course, this being just USENET. The people in power shouldn't be so childish. BM] If you belong to the Armenian diaspora, keep in mind that what strikes BM] your fancy on the map is costing the local Armenians dearly in terms of BM] their blood and future. henrik] Again, you are taking different TURNS. Armenia HAS no intension henrik] to GRAB any LAND from Azerbaijan. The Armenians in KARABAKH henrik] are simply defending themselves UNTIL a solution is SET. Azeri's would disagree with you on this, and the maps I've seen support what they'd be saying. It doesn't seem likely that a solution will be reached in this manner. BM] It's easy to be comfortable abroad and propagandize BM] craziness to have your feelings about Turks tickled. The Armenians BM] in Armenia and N-K will be there, with the same people you seem to hate BM] as their neighbors, for maybe 3000 years more. The sooner there's peace in BM] the region the better it is for them and everyone else. I'd push for BM] compromise if I were you instead of hitting the caps-lock and spreading BM] inflammatory half-truths. henrik] It is NOT up to me to decide the PEACE initiative. I am absolutely henrik] for it. It didn't look it when I read your posting. It would seem to me that if you can spew mis-information about a boogey-man, you can also talk about how one might avoid the nastiness. Fair? henrik] But, in the meantime, if you do not take care of yourself, henrik] you will be WIPED out. Such as the case in the era of 1915-20 of henrik] The Armenian Massacres. You don't realize I can say the same thing about 'The Turkish Massacres.' Yes, boys and girls, let's always talk about how bad and nasty things were. Let's do that so we're overwhelmed by anger, and let's do that so our kids will also be hateful. Sounds crazy doesn't it? Don't do it then."
newsgroup20,12,SetFit/20_newsgroups,,train,390,75,12,48,60,20,sci.electronics,single,": A quick and dirty way to get higher current carrying capacity : on PC board traces for one- or few-of-a-kind boards is to : strip some #14 Romex house wiring cable to bare copper, form : the bare copper to follow the trace, and solder it down. And if it's not quick and dirty, you can get bus bars that are stamped out with leads that insert in the PC board."
newsgroup20,12,SetFit/20_newsgroups,,train,391,6999,7,48,55,20,rec.autos,single,"Dumbest options? Well here in the UK, BMW offer a 'no-smokers' option... It just means they take the fag lighter out.... big deal.... BTW - I just bought a Honda CRX F1..... its neat... did consider an MR2 targa, MX5 (you guys call it Miata?).... but that CRX just one my heart with that body kit and 8-spokes...."
newsgroup20,12,SetFit/20_newsgroups,,train,392,10021,9,48,57,20,rec.sport.baseball,single,"DUDE! Are you nuts? WFAN is second to none. Jody Mac's exit was quite a loss, but if you think Fredericks On The FAN was much of one, you're pretty skewed."
newsgroup20,12,SetFit/20_newsgroups,,train,393,484,18,48,66,20,talk.politics.misc,single,"Well yes and no. The Federalist papers are propaganda and it is therefore difficult to determine precisely what Maddison etc were up to from them. They certainly emphasised a limited role for the federal government but this was not necessarily their true position. The Senate was less powerful than the House of Lords in the period in question. The stripping of the powers of the House of Lords did not occur until 1914 and David Llloyd George's budget. Even despite this the House of Lords has considerable power even today and is far from a rubber stamping body. The system is meant to be slow to react, the problem is that it ended up a bit too slow. The Presiden't veto was meant to be entirely separate. Until Bush abused it in a quite extraordinary manner it was used more in accord with the intent of being a check on unreasonable legislation. The veto was clearly regarded as a completely last gasp measure its use was meant to be restricted to preventing the legislature interfering with the actions of the executive."
newsgroup20,12,SetFit/20_newsgroups,,train,394,6495,19,48,67,20,talk.religion.misc,single,"sm[?]>a real Christian unless you're born again is a very fundamental biblical sm[?]>conversion and regeneration are 'probably' part of some small USA-based cult Some of these ""cults"", which seems like a rather dismissive term to me, are pretty big here in the USA. Most of them are quite respectable & neiborly & do not resemble Branch Davidians in the least; confusing them is a mistake. What about ""live & let live"", folks? I'm sure we can uncover a few extremist loonies who are Catholic -- the anti-abortion movement in the USA seems to have a few hard cases in it, for example. I have to agree Matthew with this; I have certainly encountered a lot of anti-Catholic-religion propaganda & emotion (& some bigotry) from members of certain religious groups here. They also practice their missionary work with zeal among Catholics in the United States, but to someone who is or was raised Catholic such rhetoric is pretty off-putting. It may work better in an environment where there's a lot of popular anti-clericalism. Follow-ups set elsewhere, this no longer seems very relevant to Celtic issues to me."
newsgroup20,12,SetFit/20_newsgroups,,train,395,5776,15,48,63,20,soc.religion.christian,single,"Whoah whoah whoah WHOAH!!! What?!? That last paragraph just about killed me. The Deuterocanonicals have ALWAYS been accepted as inspired scripture by the Catholic Church, which has existed much longer than any Protestant Church out there. It was Martin Luther who began hacking up the bible and deciding to REMOVE certain books--not the fact that the Catholic Church decided to add some much later--that is the reason for the difference between ""Catholic"" and ""Protestant"" bibles."
newsgroup20,12,SetFit/20_newsgroups,,train,396,237,14,48,62,20,sci.space,single,Has anyone looked into the possiblity of a Proton/Centaur combo? What would be the benefits and problems with such a combo (other than the obvious instability in the XSSR now)?
newsgroup20,12,SetFit/20_newsgroups,,train,397,411,2,48,50,20,comp.os.ms-windows.misc,single,"It sounds like something/one may have set the 1000's separator to ""."" in Contol Panel (under International). This makes 23,482 look like 23.482 and File Manager is chopping off what it thinks is the decimal part of the file size. 3,356,345 becomes 3.356.345, and again, File Manager is confused by the decimal points where there should be commas, chopping off everything to the right of the first period. -- Tony DeBari FQDN: tonyd@ssc60.sbwk.nj.us CI$: 73117,452 UUCP: ...!uunet!ssc60!tonyd *P*: GHRW14B"
newsgroup20,12,SetFit/20_newsgroups,,train,398,8749,6,48,54,20,misc.forsale,single,"For Sale: Tektronix 4208 Color Terminal Tektronix 4510A Rasterizer Tektronix 4692 InkJet Printer Tektronix 4692 Printer Extras (all Tektronix products): Paper (> 3 boxes) Transparencies (> 2 boxes) Maintenance Cartridges (2 cart) Magenta Ink Cartridge (1 cart) We would like to sell as a single lot, and preference will be given to offers for the entire list. All offers accepted, best offer gets the equipment. -- Bob"
newsgroup20,12,SetFit/20_newsgroups,,train,399,6945,5,48,53,20,comp.windows.x,single,"----------------------------------------------------------- Animation is most frequently done by copying the the client resident XImages into server resident Pixmap(s) using XPutImage. Once this is done, the original XImages can be deleted and the animation loop can be performed using XCopyArea from the Pixmaps to the windows drawable. Hope this is helpfull."
newsgroup20,12,SetFit/20_newsgroups,,train,400,10889,4,48,52,20,comp.sys.mac.hardware,single,Is anyone out there using a greyscale handscanner. I'm thinking about buying one. Is the inexpensive Logitech pretty good. I don't need super high quality scans- but want it to be worth the $$$$.
newsgroup20,12,SetFit/20_newsgroups,,train,401,6940,7,48,55,20,rec.autos,single,"1) a fitting that allows you to generate household current with the engine running, and plug ins in the trunk, engine compartment and cabin. Feel free to add on... Regards, Charles x -- Within the span of the last few weeks I have heard elements of separate threads which, in that they have been conjoined in time, struck together to form a new chord within my hollow and echoing gourd. --Unknown net.person"
newsgroup20,12,SetFit/20_newsgroups,,train,402,7287,7,48,55,20,rec.autos,single,"Anyone have any opinions on fairly recent model Alfa Spiders ( 86-> ) Reliablilty for what their class ( I'm not talking Alfa vs. Toyota corrola which is more relaible ) As far as I can discern, in recent years, there are 3 levels with all basically the same mechanical aspects. Please email any responses"
newsgroup20,12,SetFit/20_newsgroups,,train,403,3481,13,48,61,20,sci.med,single,"I heard third-hand (not the best form of information) that there was recently published results of a study on Multiple-Personality-Disorder Syndrome patients revealing some interesting clues that the root cause of allergy may have a psychological trigger or basis. What I heard about this study was that in one 'personality', a MPDS patient exhibited no observable or clinical signs of inhalant allergy (scratch tests were used, according to what I heard), while in other personalities they showed obvious allergy symptoms, including testing a full ++++ on scratch tests for particular inhalants. If this is true, it is truly fascinating. But, I'd like to know if this study was ever done, and if so, what the study really showed, and where the study is published. Any help out there? Jon Noring -- Charter Member --->>> INFJ Club."
newsgroup20,12,SetFit/20_newsgroups,,train,404,3050,2,48,50,20,comp.os.ms-windows.misc,single,"I have a Microsoft Serial Mouse and am using mouse.com 8.00 (was using 8.20 I think, but switched to 8.00 to see if it was any better). Vertical motion is nice and smooth, but horizontal motion is so bad I sometimes can't click on something because my mouse jumps around. I can be moving the mouse to the right with relatively uniform motion and the mouse will move smoothly for a bit, then jump to the right, then move smoothly for a bit then jump again (maybe this time to the left about .5 inch!). This is crazy! I have never had so much trouble with a mouse before. Anyone have any solutions? Does Microsoft think they are what everyone should be? <- just venting steam! --- Sean Eckton Computer Support Representative College of Fine Arts and Communications D-406 HFAC Brigham Young University Provo, UT 84602 (801)378-3292"
newsgroup20,12,SetFit/20_newsgroups,,train,405,6513,9,48,57,20,rec.sport.baseball,single,"and bill james is not? yeah. sure. do you own ""the bill james players rating book""?"
newsgroup20,12,SetFit/20_newsgroups,,train,406,5676,2,48,50,20,comp.os.ms-windows.misc,single,"There's a program called ""Icon Frightener"" included with the book Stupid Windows Tricks by Bob LeVitus and Ed Tittel (Addison-Wesley, 1992). It's freeware. If it's not on the net anywhere, I'll happily email a copy to someone who's willing to upload it (I can't upload through our Internet firewall)."
newsgroup20,12,SetFit/20_newsgroups,,train,407,10604,18,48,66,20,talk.politics.misc,single,"Garrett, you are a really pathetic liar. Some of your charges are arguable, but most of them are obvious lies. I challenge you to present us with any evidence that Nixon stole, rigged a national election, never mind elections, or used the powers of his office for personal gain. You can't because there is absolutely no evidence that any of these events occurred."
newsgroup20,12,SetFit/20_newsgroups,,train,408,7728,3,48,51,20,comp.sys.ibm.pc.hardware,single,"I recently bought a Micron 486DX/33 VLB computer and the the local bus ide card was getting around 1k/s transfer rates (says norton). I caled micron because this seemed pathetically slow and they said that norton 6.xx doesn't recognize local bus and won't give accurate results. I was told I would need norton 7.0 in order to get a true account of my ide transfer speed. I didn't really like this answer in part because the drive doesn't seem as though it's cranking along at much more than that, but I also don't know if I could tell the difference. I tried playing around with settings in the CMOS (bus speed at the like) and noticed no significant change in performance. **B0100000027fed4 Frank Shea"
newsgroup20,12,SetFit/20_newsgroups,,train,409,6710,1,48,49,20,comp.graphics,single,"Howdy all, Where could I find a screen-grabber program for MS-Windows? I'm writing up some documentation and it would be VERY helpful to include sample screens into the document. Please e-mail as I don't usualy follow this group. Thanks a lot, Grant"
newsgroup20,12,SetFit/20_newsgroups,,train,410,4217,8,48,56,20,rec.motorcycles,single,"]I wrote the slash two blues for a bit of humor which seems to be lacking ]in the MOA Owners News, when most of the stuff is ""I rode the the first ]day, I saw that, I rode there the second day, I saw this"" I admit it was a surprise to find something interesting to read in the most boring and worthless mag of all the ones I get. ]any body out there know were the sense if humor went in people? ]I though I still had mine, but I dunno... I think most people see your intended humor, I do, I liked the article. you seem to forget that you've stepped into the political arena. as well intentioned as you may intend something you're walking through a china store carrying that /2 on your head. everything you say or do says something about how you would represent the membership on any given day. you don't have to look far in american politics to see what a few light hearted jokes about one segment of the population can do to someone in the limelight. OBMoto: I did manage to squeak in a reference to a /2 ;-)"
newsgroup20,12,SetFit/20_newsgroups,,train,411,10615,6,48,54,20,misc.forsale,single,"I participated in a promotion by a company called Visual Images. I attempted to cancel my order before the package arrived. I was not able to stop them and now I have a package which I do not need. Nishika 3D camera, wide angle flesh, film, carring case, instruction tapes, and some jewelrys. 3 vacation vouchers to Bahama, Cancun, Las Vegas, Orlando. I paid $697 for the promotion package, and the vacation vouchers came as gift. I really want to sell them, so make me an offer for the whole package. If you are participating in a award, $697 is how much you would end up paying. And I strongly believe that you would get the same award as I do. If you are interested in those items, you could get them from me for a cheaper price. Let me know, and make me an offer. No flames please, I have got enough. You could reach me at koutd@hirama.hiram.edu"
newsgroup20,12,SetFit/20_newsgroups,,train,412,4421,16,48,64,20,talk.politics.guns,single,"Excuse me but I do know what I safety is supposed to do. It's basic purpose - not to let the gun fire until you're ready. Christ, I've known that since I had my first Crosman air gun. You don't know me so don't make assumptions about what I know and don't know. I do know that the Glock has multiple safties from reports, looking at them at a gun shop, and friends who own one. From the things I have read/heard Glocks are always knocked because of the trigger safety. They are supposedly harder to learn to use properly. Every article that I have read can't be wrong about the damn thing. And don't ask me to quote my sources because I don't keep a ton of gun magazines and/or rec.guns articles laying around. Boy, you can't make a simple statement on here without someone getting right on your ass. No wonder why there are so many problems in the world. Everyone takes everything just a little too seriously. By the way, I'm not going to reply to any of this stuff anymore as someone made the good point that this discussion is getting too close to r.g (And yes I know that I had something to do with that)."
newsgroup20,12,SetFit/20_newsgroups,,train,413,1441,5,48,53,20,comp.windows.x,single,"The COSE announcement specifies that Motif will become the common GUI. But what does this mean exactly? - Do they mean that all ""COSE-complient"" apps will have the Motif look and feel? - Do they mean that all ""COSE-complient"" apps will use the Motif toolkit API? - Do they mean both of the above? - Is it possible that there will be a Motif-API complient toolkit with an OpenLook Look & Feel? - How about an OLIT/XView/OI/Interviews API toolkit with a Motif L & F? (I know OI already does this, but will this be considered COSE-complient?) - Will there be more than one ""standard"" toolkit API or L & F supported? - How does using ToolTalk fit in with Motif? This is my attempt to start a discussion in order to pull as much knowledge about these questions off the net... Feel free to e-mail or followup. -- -------------------------------------------------------------------- -- Gil Tene ""Some days it just doesn't pay - -- devil@imp.HellNet.org to go to sleep in the morning."" - -- devil@diablery.10A.com -"
newsgroup20,12,SetFit/20_newsgroups,,train,414,8423,9,48,57,20,rec.sport.baseball,single,"So, if the Braves run production falls to 1 per game, which is certainly where it's headed (if they're lucky), does that mean they'll finish first?"
newsgroup20,12,SetFit/20_newsgroups,,train,415,2914,14,48,62,20,sci.space,single,Hello. I am looking for a program (or algorithm) that can be used to compute sunrise and sunset times. I would appreciate any advice.
newsgroup20,12,SetFit/20_newsgroups,,train,416,8002,3,48,51,20,comp.sys.ibm.pc.hardware,single,"Hello there, I am looking out for good scanners (gray-scale only, no color) which can be connected to IBM PC compatibles. Also, automatic tray feeding is a must. Can somebody point out good scanners? What are things that one should look for while purchasing a scanner? I do not want hand-held scanners. My preliminary requirements are 1. 75 to 300/400 dpi 2. dithering / half-toning (various patterns) 3. drivers for DOS and windows 4. Standard file formats (what are they?). 5. Automatic feed. 6. Anything more? Is there any comparative survery in Byte or PC Mag? Which issue? Please e-mail. I'll summerize. - satam. satam@saathi.ernet.in -- ------------------------------------------------------------------------- Kirtikumar G. Satam ===>> satam@saathi.ncst.ernet.in Scientist, Network Division. National Center For Software Technology, Juhu, Bombay 400 049 Tel : +91 22 620 1606 Fax : +91 22 621 0139"
newsgroup20,12,SetFit/20_newsgroups,,train,417,5343,6,48,54,20,misc.forsale,single,"Looking to save money? I am your man. I will mail you $5 in food coupons for only$2.50. Or you will get twice the dollar amount of coupons. So mail $15 and get $30 dollars in coupons. Sounds like a great deal well it is. Send SASE to 766 S.Elizabeth St. Salt Lake City, Utah 84102 enclose money in form of a money order. Personally, I would not trust a person to send coupons after money is sent. Well, let me earn your trust. Send $1 dollar, and I'll send you your $2 in store coupons. Then we'll talk more e-mail enquiries to yb025@uafhp.uark.edu"
newsgroup20,12,SetFit/20_newsgroups,,train,419,4265,5,48,53,20,comp.windows.x,single,"This may be an FAQ, but I dont know where to get the FAQ list! My OpenLook application has a few buttons. The first button turns red(gets highlighted?) as soon as the sprite(mouse) is moved into the application window. How do I suppress this?"
newsgroup20,12,SetFit/20_newsgroups,,train,420,11060,1,48,49,20,comp.graphics,single,"I too would like a 3D graphics library! How much do C libraries cost anyway? Can you get the tools used by, say, RenderMan, and can you get them at a reasonable cost? Sorry that I don't have any answers, just questions..."
newsgroup20,12,SetFit/20_newsgroups,,train,421,5410,8,48,56,20,rec.motorcycles,single,I'll see your 3 and raise you 4.
newsgroup20,12,SetFit/20_newsgroups,,train,422,10602,5,48,53,20,comp.windows.x,single,"Hello, I am testing a port of X11R5 to Coherent, a unix clone OS for Intel architecture machines. I am seeing a strange problem with text in clients like xvt (a simple terminal emulator program). The problem manifests it self when the shell echoes typed characters back to the server for display, one at a time. The characters appear to be too closely spaced, with the result being that the 2nd character echoed destroys the rightmost edge of the first character, then the 3rd character destroys the rightmost edge of the second character, and so on. It looks like there is an invisible boundary around a character which obscures a portion of the previous character. There is no problem between the characters when the shell returns a complete line of text... only when the output is a series of individual characters. If anyone has any ideas what the problem might be, or where I should look to find it, it would be much appreciated. Regards and thanks, Jon Dhuse."
